,username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,tweet_preprocessed,positive_score,negative_score,neutral_score,compound_score,sentiment
1650,dealboss,2018-07-18 05:30,0,0,You made this the most popular #PrimeDay deal featured by DEALBOSS! We love our fans - thanks as always for your support! https://www. kare11.com/article/money/ consumer/dealboss/this-prime-day-antenna-deal-can-help-you-cut-the-cord/95-572592243 …,,,#PrimeDay,1019371175338749952,https://twitter.com/dealboss/status/1019371175338749952,made popular #primeday deal featured dealboss! love fans - thanks always support! . consumer/dealboss/this-prime-day-antenna-deal-can-help-you-cut-the-cord/95-572592243 …,0.594,0.0,0.406,0.9214,positive
1652,robtinbc,2018-07-18 05:29,0,2,Well its #Amazon #PrimeDay so I am sharing some top trending items from the big sale #bargains Fire TV with 4K Ultra HD and #Alexa Voice Remote https:// buff.ly/2Lj4T6Q pic.twitter.com/cXxmWT1O5L,,,#Amazon #PrimeDay #bargains #Alexa,1019370924561371137,https://twitter.com/robtinbc/status/1019370924561371137,well #amazon #primeday sharing top trending items big sale #bargains fire tv k ultra hd #alexa voice remote,0.303,0.109,0.588,0.5106,positive
1656,PCoglianese,2018-07-18 05:27,0,0,This is easily one of the best deals on #PrimeDay . Get this WiFi connected #Roomba and check ‘cleaner floors’ off your to-do list! https://www. amazon.com/iRobot-Roomba- Vacuum-Connectivity-Carpets/dp/B0798FVY69?pf_rd_p=745eb00c-ec68-4605-8487-dce896091a1f&pf_rd_s=grid-special-2&pf_rd_t=Gateway&pf_rd_i=mobile-unrec&pf_rd_m=ATVPDKIKX0DER&pf_rd_r=PXTJXWZEPW1P799A6V3D&pf_rd_r=PXTJXWZEPW1P799A6V3D&pf_rd_p=745eb00c-ec68-4605-8487-dce896091a1f&m=ATVPDKIKX0DER&ref_=gbmt_img_1a1f_2_02d32fef_t3 …,,,#PrimeDay #Roomba,1019370593907609600,https://twitter.com/PCoglianese/status/1019370593907609600,easily one best deals #primeday . get wifi connected #roomba check ‘cleaner floors’ to-do list! . vacuum-connectivity-carpets/dp/b0798fvy69?pf_rd_p=745eb00c-ec68-4605-8487-dce896091a1f&pf_rd_s=grid-special-2&pf_rd_t=gateway&pf_rd_i=mobile-unrec&pf_rd_m=atvpdkikx0der&pf_rd_r=pxtjxwzepw1p799a6v3d&pf_rd_r=pxtjxwzepw1p799a6v3d&pf_rd_p=745eb00c-ec68-4605-8487-dce896091a1f&m=atvpdkikx0der&ref_=gbmt_img_1a1f_2_02d32fef_t3 …,0.33,0.0,0.67,0.784,positive
1658,LibraryLoriJune,2018-07-18 05:27,0,3,"RESCUE & JESSICA: A LIFE-CHANGING FRIENDSHIP illus by @smagoon is only $8.28 with amazon #primeday right now! #tlchat Starred review, Based on true story of @rescueboston https:// amzn.to/2uw9w3X Don't have Amazon Prime? Get your free trial here http:// amzn.to/2NZ7GAW pic.twitter.com/6x9DVrfBN0",,@smagoon @rescueboston,#primeday #tlchat,1019370423765602305,https://twitter.com/LibraryLoriJune/status/1019370423765602305,"rescue & jessica: life-changing friendship illus @smagoon $8.28 amazon #primeday right now! #tlchat starred review, based true story @rescueboston amazon prime? get free trial 0",0.485,0.0,0.515,0.9324,positive
1665,WirecutterDeals,2018-07-18 05:25,1,3,"Still Good: Our top pick for the best blood pressure monitor for home use, the Omron Series 10 with Bluetooth, down to $42 (from $60) http:// wrctr.co/2zHv9Uc #primeday",,,#primeday,1019370011142520837,https://twitter.com/WirecutterDeals/status/1019370011142520837,"still good: top pick best blood pressure monitor home use, omron series bluetooth, $42 (from $60) 9uc #primeday",0.355,0.088,0.558,0.7717,positive
1666,BrianRSmithSr,2018-07-18 05:25,0,3,That sounds like a great #primeday haul!,,,#primeday,1019369982780674054,https://twitter.com/BrianRSmithSr/status/1019369982780674054,sounds like great #primeday haul!,0.697,0.0,0.303,0.784,positive
1667,tiffym,2018-07-18 05:25,0,0,BEST #PRIMEDAY PURCHASE EVERRRRR!!! #momwins #iwin #buttpaste pic.twitter.com/3shfI8FsGm,,,#PRIMEDAY #momwins #iwin #buttpaste,1019369954628521989,https://twitter.com/tiffym/status/1019369954628521989,best #primeday purchase everrrrr!!! #momwins #iwin #buttpaste,0.458,0.0,0.542,0.7249,positive
1669,bestreviews,2018-07-18 05:25,0,0,We dug through all of the big-ticket deals and uncovered some beautiful sales on beauty staples. #PrimeDay #BeautyDeals,,,#PrimeDay #BeautyDeals,1019369921690591232,https://twitter.com/bestreviews/status/1019369921690591232,dug big-ticket deals uncovered beautiful sales beauty staples. #primeday #beautydeals,0.49,0.0,0.51,0.8271,positive
1672,lindseyseuren,2018-07-18 05:23,0,0,#PrimeDay is like actual Christmas in July. Sincerest apologies to my wallet. @amazon,,@amazon,#PrimeDay,1019369602525073413,https://twitter.com/lindseyseuren/status/1019369602525073413,#primeday like actual christmas july. sincerest apologies wallet. @amazon,0.44,0.0,0.56,0.6705,positive
1673,konnichiwasuu,2018-07-18 05:23,0,0,#primeday shopping was a breeze! Thanks @Amazon https:// amzn.to/2zPWcN6 pic.twitter.com/eGNcHQnvQF,,@Amazon,#primeday,1019369560351363074,https://twitter.com/konnichiwasuu/status/1019369560351363074,#primeday shopping breeze! thanks @amazon,0.444,0.0,0.556,0.4926,positive
1674,ChilliDeeAU,2018-07-18 05:23,0,1,The latest Digital Marketing Digest! https:// paper.li/ChilliDeeAU/15 18475889?edition_id=88579a40-8a1c-11e8-aed4-0cc47a0d15fd … Thanks to @SmplMachines #marketing #primeday,,@SmplMachines,#marketing #primeday,1019369409415122944,https://twitter.com/ChilliDeeAU/status/1019369409415122944,latest digital marketing digest! ?edition_id=88579a40-8a1c-11e8-aed4-0cc47a0d15fd … thanks @smplmachines #marketing #primeday,0.262,0.0,0.738,0.4926,positive
1676,ChrisABC10,2018-07-18 05:22,1,1,"Nowadays Amazon is best known as the place to buy well, everything. And we were just in the midst of their self-proclaimed holiday known as #PrimeDay . But, is paying premium prices to shop at #Amazon worth it? @ABC10 is helping you connect the dots: pic.twitter.com/w6WKIFVp1s",,@ABC10,#PrimeDay #Amazon,1019369325566689280,https://twitter.com/ChrisABC10/status/1019369325566689280,"nowadays amazon best known place buy well, everything. midst self-proclaimed holiday known #primeday . but, paying premium prices shop #amazon worth it? @abc10 helping connect dots:",0.397,0.0,0.603,0.8591,positive
1678,OSCPA,2018-07-18 05:22,0,0,Amazon's #PrimeDay ends tonight at 11:59 p.m. Make sure you're shopping at http:// smile.amazon.com and supporting the Ohio CPA Foundation before you place your order! pic.twitter.com/RjRNsnCRkW,,,#PrimeDay,1019369155726675968,https://twitter.com/OSCPA/status/1019369155726675968,amazon's #primeday ends tonight :59 p.m. make sure shopping smile.amazon.com supporting ohio cpa foundation place order!,0.282,0.0,0.718,0.6696,positive
1679,youthere1web,2018-07-18 05:21,0,0,#PrimeDay Special: 25% OFF Until #PrimeDay Ends Tonight! #Nintendo #3DSXL #SuperNES Edition --> https:// amzn.to/2LeiLzz via @amazon pic.twitter.com/9OEg1iyNHt,,@amazon,#PrimeDay #PrimeDay #Nintendo #3DSXL #SuperNES,1019369131731234818,https://twitter.com/youthere1web/status/1019369131731234818,#primeday special: % #primeday ends tonight! #nintendo #3dsxl #supernes edition --> via @amazon,0.214,0.0,0.786,0.4574,positive
1681,FreedomBike,2018-07-18 05:21,0,1,"RT CyclingHacks Prime Day ends soon! Check out our favorite deals for cyclists #cycling #primeday #cyclingdeals http:// ow.ly/6SPi30kZwgA """"",,,#cycling #primeday #cyclingdeals,1019369077704413190,https://twitter.com/FreedomBike/status/1019369077704413190,"rt cyclinghacks prime day ends soon! check favorite deals cyclists #cycling #primeday #cyclingdeals """"",0.202,0.0,0.798,0.5093,positive
1682,chickwithapen,2018-07-18 05:21,0,7,I was like a cool hip person and got a Nintendo Classic on a #treasuretruck #primeday deal today. pic.twitter.com/6hoiSOZlLs,,,#treasuretruck #primeday,1019368917293322240,https://twitter.com/chickwithapen/status/1019368917293322240,like cool hip person got nintendo classic #treasuretruck #primeday deal today.,0.348,0.0,0.652,0.5859,positive
1684,WirecutterDeals,2018-07-18 05:20,0,5,"Deal: The top pick in our guide to the best USB-C battery packs and power banks, the ZMI USB PD Backup Battery & Hub, is down to $53 (from $70) http:// wrctr.co/2NkHcsr #primeday",,,#primeday,1019368738645270528,https://twitter.com/WirecutterDeals/status/1019368738645270528,"deal: top pick guide best usb-c battery packs power banks, zmi usb pd backup battery & hub, $53 (from $70) #primeday",0.25,0.0,0.75,0.7184,positive
1686,WingedPublicat1,2018-07-18 05:20,1,0,"When Myra, one of the Mah Jongg foursome, dies mysteriously, her fellow player and friend Angelina Popoff decides to conduct her own investigation. A Mah Jongg Mystery (Dangerous Pastimes Book 1) by Vy Armour #mystery #primeday #amreading https:// amzn.to/2umr0zM pic.twitter.com/o0NZaU1QT2",,,#mystery #primeday #amreading,1019368691320967169,https://twitter.com/WingedPublicat1/status/1019368691320967169,"myra, one mah jongg foursome, dies mysteriously, fellow player friend angelina popoff decides conduct investigation. mah jongg mystery (dangerous pastimes book ) vy armour #mystery #primeday #amreading 2",0.113,0.0,0.887,0.4939,positive
1688,torilynn3000,2018-07-18 05:19,0,3,Using #PrimeDay to buy flexible seating options for my classroom so I will make sure I actually have these things instead of just hope . #teacherlife,,,#PrimeDay #teacherlife,1019368460411957249,https://twitter.com/torilynn3000/status/1019368460411957249,using #primeday buy flexible seating options classroom make sure actually things instead hope . #teacherlife,0.392,0.0,0.608,0.7269,positive
1690,persaud_holly,2018-07-18 05:18,0,1,Finally got a Roomba! Thank you hubby! #PrimeDay #Amazon #besthubbyever,,,#PrimeDay #Amazon #besthubbyever,1019368394108350464,https://twitter.com/persaud_holly/status/1019368394108350464,finally got roomba! thank hubby! #primeday #amazon #besthubbyever,0.306,0.0,0.694,0.4738,positive
1691,TSOMBIEinc,2018-07-18 05:18,10,9,Enjoy your savings this #PrimeDay :) #AmericanZ #Amazon #Kindle #ebooks #books #scifi #amwriting #author #publishing #DeepState #zombies #conspiracy #fiction #TWD #StrangerThings #flu #freebook #Freebooks #discount #deal #photo #bookstagram #amreading pic.twitter.com/AcJStjci9z,,,#PrimeDay #AmericanZ #Amazon #Kindle #ebooks #books #scifi #amwriting #author #publishing #DeepState #zombies #conspiracy #fiction #TWD #StrangerThings #flu #freebook #Freebooks #discount #deal #photo #bookstagram #amreading,1019368376127254528,https://twitter.com/TSOMBIEinc/status/1019368376127254528,enjoy savings #primeday :) #americanz #amazon #kindle #ebooks #books #scifi #amwriting #author #publishing #deepstate #zombies #conspiracy #fiction #twd #strangerthings #flu #freebook #freebooks #discount #deal #photo #bookstagram #amreading,0.199,0.0,0.801,0.7351,positive
1694,JeffSchuhrke,2018-07-18 05:18,0,0,Amazon employees are using #PrimeDay to push for better working conditions #AmazonStrike https://www. vox.com/2018/7/16/1757 7614/amazon-prime-day-strike-boycotts … via @voxdotcom,,@voxdotcom,#PrimeDay #AmazonStrike,1019368262226923521,https://twitter.com/JeffSchuhrke/status/1019368262226923521,amazon employees using #primeday push better working conditions #amazonstrike . /amazon-prime-day-strike-boycotts … via @voxdotcom,0.295,0.0,0.705,0.5574,positive
1695,RoadTo175,2018-07-18 05:18,0,0,"#Weightloss and #GoodHealth is almost 70% if not higher about nutrition, all the running won't help if I eat garbage #BREAKING #Fitness #primeday https:// twitter.com/CNN/status/101 9367046562439171 …",,,#Weightloss #GoodHealth #BREAKING #Fitness #primeday,1019368193436147712,https://twitter.com/RoadTo175/status/1019368193436147712,"#weightloss #goodhealth almost % higher nutrition, running help eat garbage #breaking #fitness #primeday 101 …",0.172,0.0,0.828,0.4019,positive
1699,Yubico,2018-07-18 05:17,1,3,"Just a few hours left of Amazon #PrimeDay ! Save 25% on our best selling security key, the YubiKey 4: https:// amzn.to/2NMM5LT pic.twitter.com/wK0CC5kPSj",,,#PrimeDay,1019368123009359872,https://twitter.com/Yubico/status/1019368123009359872,"hours left amazon #primeday ! save % best selling security key, yubikey :",0.663,0.0,0.337,0.8955,positive
1700,itunescarddeals,2018-07-18 05:17,0,0,"The iTunes deal is now expired, but Amazon still has tons of other great Prime Day discounts available for the next few hours... get 'em while you can! #PrimeDay https:// blog.thrifter.com/best-amazon-pr ime-day-deals …",,,#PrimeDay,1019368069561536512,https://twitter.com/itunescarddeals/status/1019368069561536512,"itunes deal expired, amazon still tons great prime day discounts available next hours... get 'em can! #primeday ime-day-deals …",0.264,0.0,0.736,0.7263,positive
1701,eyecatcher_joan,2018-07-18 05:17,0,0,We survived #PRIMEDAY #AMZLAO #TEAMKATH,,,#PRIMEDAY #AMZLAO #TEAMKATH,1019368043531722753,https://twitter.com/eyecatcher_joan/status/1019368043531722753,survived #primeday #amzlao #teamkath,0.524,0.0,0.476,0.5106,positive
1702,westNDNbeauty,2018-07-18 05:17,0,0,"Thanks to @Amazon for having #PrimeDay which resulted in all online stores, that don't require a membership, to have sales. Sincerely, A Former Amazon Prime member :-)",,@Amazon,#PrimeDay,1019367933691260928,https://twitter.com/westNDNbeauty/status/1019367933691260928,"thanks @amazon #primeday resulted online stores, require membership, sales. sincerely, former amazon prime member :-)",0.476,0.0,0.524,0.8402,positive
1713,turn_the_PAIGGE,2018-07-18 05:14,0,4,I bought my mom #23andme for #PrimeDay because when you turn 23 you realize how your mom is actually your best friend and how much you love and appreciate all the things she’s done and does for you. My mom is the best and she deserves the world.,,,#23andme #PrimeDay,1019367297356574720,https://twitter.com/turn_the_PAIGGE/status/1019367297356574720,bought mom #23andme #primeday turn realize mom actually best friend much love appreciate things she’s done you. mom best deserves world.,0.536,0.0,0.464,0.9612,positive
1717,RIPPEDFans,2018-07-18 05:14,0,1,"While you're shopping #PrimeDay on Amazon today don't forget to check out the R.I.P.P.E.D.'s 10th Anniversary Soundtrack and let us know your thoughts! P.S.: You can also find the soundtrack on Apple Music, Spotify, Google Play Music and more!... https://www. facebook.com/RIPPEDFans/vid eos/2112985845439812/ …",,,#PrimeDay,1019367167433826306,https://twitter.com/RIPPEDFans/status/1019367167433826306,"shopping #primeday amazon today forget check r.i.p.p.e.d.'s th anniversary soundtrack let us know thoughts! p.s.: also find soundtrack apple music, spotify, google play music more!... . eos/2112985845439812/ …",0.153,0.062,0.785,0.4184,positive
1718,JoeMenninger,2018-07-18 05:14,0,1,Amazon launched its huge #PrimeDay sale and its site instantly crashed https:// buff.ly/2No25Dd #ecommerce $ AMZN pic.twitter.com/ighDcN4xaI,,,#PrimeDay #ecommerce,1019367152997060608,https://twitter.com/JoeMenninger/status/1019367152997060608,amazon launched huge #primeday sale site instantly crashed dd #ecommerce $ amzn,0.407,0.0,0.593,0.5423,positive
1723,Bogz_bunny,2018-07-18 05:12,0,5,http:// Twitch.tv/namesboat Fortnite duos with gf! :D #twitch #prime #twitchtv #amazonprime #amazon #primeday #UPS #SupportSmallerStreamers #SupportSmallStreamers @SupStreamers @StreamsSmall pic.twitter.com/zdvgRIIGQW,,@SupStreamers @StreamsSmall,#twitch #prime #twitchtv #amazonprime #amazon #primeday #UPS #SupportSmallerStreamers #SupportSmallStreamers,1019366659272790016,https://twitter.com/Bogz_bunny/status/1019366659272790016,fortnite duos gf! :d #twitch #prime #twitchtv #amazonprime #amazon #primeday #ups #supportsmallerstreamers #supportsmallstreamers @supstreamers @streamssmall,0.204,0.0,0.796,0.5562,positive
1725,usweekly,2018-07-18 05:12,0,4,Get your best beauty sleep with this comfy mattress topper from #PrimeDay ! https:// usm.ag/2zNgM0y,,,#PrimeDay,1019366642923515905,https://twitter.com/usweekly/status/1019366642923515905,get best beauty sleep comfy mattress topper #primeday !,0.58,0.0,0.42,0.8516,positive
1728,MABlundon,2018-07-18 05:11,1,2,"Ok book worms, Amazon #PrimeDay has fabulous deals on e-readers. I love having the physical copies of books, but have been tossing around the idea of taking the plunge to go paperless. Should I get one?",,,#PrimeDay,1019366608328851457,https://twitter.com/MABlundon/status/1019366608328851457,"ok book worms, amazon #primeday fabulous deals e-readers. love physical copies books, tossing around idea taking plunge go paperless. get one?",0.404,0.0,0.596,0.8885,positive
1734,martina_vasilev,2018-07-18 05:11,1,0,What are the best deals for #PrimeDay ?,,,#PrimeDay,1019366431304101889,https://twitter.com/martina_vasilev/status/1019366431304101889,best deals #primeday ?,0.677,0.0,0.323,0.6369,positive
1735,FDAAFoundation,2018-07-18 05:10,0,0,"Hey @Cher have you supported a #nonprofit with your Amazon Prime shopping today already? #Amazon donates to Florida Disability Access and Awareness Foundation, Inc. when you shop #PrimeDay deals at http:// smile.amazon.com/ch/46-1804557 . #charity #Believe pic.twitter.com/UMIU1OfNkh",,@Cher,#nonprofit #Amazon #PrimeDay #charity #Believe,1019366284721442816,https://twitter.com/FDAAFoundation/status/1019366284721442816,"hey @cher supported #nonprofit amazon prime shopping today already? #amazon donates florida disability access awareness foundation, inc. shop #primeday deals . #charity #believe",0.167,0.0,0.833,0.4588,positive
1738,grownwomangamer,2018-07-18 05:10,0,0,I did cop Yakuza 6 Song of life on #PrimeDay despite how weak this sale was. Come better @amazon seriously,,@amazon,#PrimeDay,1019366191633195008,https://twitter.com/grownwomangamer/status/1019366191633195008,cop yakuza song life #primeday despite weak sale was. come better @amazon seriously,0.312,0.1,0.588,0.5583,positive
