,username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,tweet_preprocessed,positive_score,negative_score,neutral_score,compound_score,sentiment
1588,MeredithActress,2018-07-18 05:39,0,0,#primeday https:// twitter.com/meredithactres s/status/1014130910076207107 …,,,#primeday,1019373440728330240,https://twitter.com/MeredithActress/status/1019373440728330240,#primeday s/status/1014130910076207107 …,0.0,0.0,1.0,0.0,neutral
1590,RunGum,2018-07-18 05:38,2,0,Check this #PrimeDay until 10:20pm PST http:// a.co/iQGG472 (28% Off) https:// twitter.com/rungum/status/ 1018933562198896646 …,,,#PrimeDay,1019373412379004928,https://twitter.com/RunGum/status/1019373412379004928,check #primeday :20pm pst 2 (28% off) …,0.0,0.0,1.0,0.0,neutral
1591,FredandSibel,2018-07-18 05:38,0,0,Shop fred and sibel at http:// amazon.com . Today is primeday! Get 25% off on marked items! amazon #prime #primeday #amazon #fredandsibel #trend #trends #trendingnow #blouse #shopnow #love #shop … https://www. instagram.com/p/BlWjLqeHSnQ/ ?utm_source=ig_twitter_share&igshid=jhj9uzwtoduh …,,,#prime #primeday #amazon #fredandsibel #trend #trends #trendingnow #blouse #shopnow #love #shop,1019373355009372160,https://twitter.com/FredandSibel/status/1019373355009372160,shop fred sibel amazon.com . today primeday! get % marked items! amazon #prime #primeday #amazon #fredandsibel #trend #trends #trendingnow #blouse #shopnow #love #shop … . ?utm_source=ig_twitter_share&igshid=jhj9uzwtoduh …,0.09,0.0,0.91,0.3147,neutral
1592,MeredithActress,2018-07-18 05:38,0,0,#primeday https:// twitter.com/meredithactres s/status/1014309458250477568 …,,,#primeday,1019373282791849984,https://twitter.com/MeredithActress/status/1019373282791849984,#primeday s/status/1014309458250477568 …,0.0,0.0,1.0,0.0,neutral
1595,pinopride,2018-07-18 05:38,0,0,Sell! PINOPRIDE #Phone #Charger #Outdoor #Powered #Outlet #Poweredcharger one of the LIGHTEST #Chargers #Technology on Markt 100% Money Back Guarantee! #powerbank #outlet #phone #iphone #iphone7 #samsung #Amazon #onlineshopping #family #student #primeday https:// buff.ly/2LyNFQl pic.twitter.com/Y8fFumk5Aw,,,#Phone #Charger #Outdoor #Powered #Outlet #Poweredcharger #Chargers #Technology #powerbank #outlet #phone #iphone #iphone7 #samsung #Amazon #onlineshopping #family #student #primeday,1019373208879935491,https://twitter.com/pinopride/status/1019373208879935491,sell! pinopride #phone #charger #outdoor #powered #outlet #poweredcharger one lightest #chargers #technology markt % money back guarantee! #powerbank #outlet #phone #iphone #iphone7 #samsung #amazon #onlineshopping #family #student #primeday,0.09,0.0,0.91,0.3786,neutral
1596,MeredithActress,2018-07-18 05:38,0,0,#primeday https:// twitter.com/meredithactres s/status/1014608046734086144 …,,,#primeday,1019373196603097088,https://twitter.com/MeredithActress/status/1019373196603097088,#primeday s/status/1014608046734086144 …,0.0,0.0,1.0,0.0,neutral
1598,THX1337,2018-07-18 05:37,0,0,#AmazonPrimeDay2018 ¡¡Corran Todos!! #PrimeDay pic.twitter.com/tqZiJx9Jhf,,,#AmazonPrimeDay2018 #PrimeDay,1019373164420198400,https://twitter.com/THX1337/status/1019373164420198400,#amazonprimeday2018 ¡¡corran todos!! #primeday,0.0,0.0,1.0,0.0,neutral
1599,kaewizzzle,2018-07-18 05:37,0,1,#PrimeDay has nearly wiped me OUT. why am I like this?,,,#PrimeDay,1019373135664205829,https://twitter.com/kaewizzzle/status/1019373135664205829,#primeday nearly wiped out. like this?,0.333,0.0,0.667,0.3612,neutral
1601,SeanHanauer,2018-07-18 05:37,0,0,I bought 1 thing during #PrimeDay and it wasn't even on sale.,,,#PrimeDay,1019372989677166592,https://twitter.com/SeanHanauer/status/1019372989677166592,bought thing #primeday even sale.,0.0,0.0,1.0,0.0,neutral
1607,deerdeal,2018-07-18 05:36,1,3,Lightning Deal! $15.87 #PrimeDay #GearUp https:// amzn.to/2LocTnu,,,#PrimeDay #GearUp,1019372787260063745,https://twitter.com/deerdeal/status/1019372787260063745,lightning deal! $15.87 #primeday #gearup,0.0,0.0,1.0,0.0,neutral
1609,SwagGrabber,2018-07-18 05:35,0,0,What do you Meme? $20.99 #PrimeDay http:// dlvr.it/QbvCpz pic.twitter.com/poIX5vGqjY,,,#PrimeDay,1019372617101336577,https://twitter.com/SwagGrabber/status/1019372617101336577,meme? $20.99 #primeday,0.0,0.0,1.0,0.0,neutral
1611,cybelenegris,2018-07-18 05:35,0,1,The latest The Cybele Negris Daily! https:// paper.li/cybelenegris/n ews?edition_id=4575f350-8a1e-11e8-a380-002590a5ba2d … #primeday #icymi,,,#primeday #icymi,1019372549682188288,https://twitter.com/cybelenegris/status/1019372549682188288,latest cybele negris daily! ews?edition_id=4575f350-8a1e-11e8-a380-002590a5ba2d … #primeday #icymi,0.0,0.0,1.0,0.0,neutral
1612,MeRightMeWrong,2018-07-18 05:35,0,0,NEW TRADITION They should play @Sorry2BotherYou in theatres every year on @amazon #Primeday,,@Sorry2BotherYou @amazon,#Primeday,1019372512960905216,https://twitter.com/MeRightMeWrong/status/1019372512960905216,new tradition play @sorry2botheryou theatres every year @amazon #primeday,0.231,0.0,0.769,0.34,neutral
1613,FredandSibel,2018-07-18 05:35,0,0,Shop fred and sibel at http:// amazon.com . Today is primeday! Get 25% off on marked items! amazon #prime #primeday #amazon #fredandsibel #trend #trends #trendingnow #blouse #shopnow #love #shop … https://www. instagram.com/p/BlWixa7H0OX/ ?utm_source=ig_twitter_share&igshid=7xved68wj8cz …,,,#prime #primeday #amazon #fredandsibel #trend #trends #trendingnow #blouse #shopnow #love #shop,1019372447450255362,https://twitter.com/FredandSibel/status/1019372447450255362,shop fred sibel amazon.com . today primeday! get % marked items! amazon #prime #primeday #amazon #fredandsibel #trend #trends #trendingnow #blouse #shopnow #love #shop … . ?utm_source=ig_twitter_share&igshid=7xved68wj8cz …,0.09,0.0,0.91,0.3147,neutral
1616,WirecutterDeals,2018-07-18 05:35,0,2,"Our runner-up electric toothbrush pick, the Sonicare 2 Series (white/blue), down to $25 (from $40) http:// wrctr.co/2L1DXJF #primeday",,,#primeday,1019372436012306432,https://twitter.com/WirecutterDeals/status/1019372436012306432,"runner-up electric toothbrush pick, sonicare series (white/blue), $25 (from $40) #primeday",0.0,0.0,1.0,0.0,neutral
1618,20sidedknight,2018-07-18 05:35,1,1,*Moment of silence* #PrimeDay #Amazon #20sidedknight pic.twitter.com/uXwyX0BAOT,,,#PrimeDay #Amazon #20sidedknight,1019372432925208577,https://twitter.com/20sidedknight/status/1019372432925208577,*moment silence* #primeday #amazon #20sidedknight,0.0,0.0,1.0,0.0,neutral
1622,ngranjha,2018-07-18 05:34,0,0,I finished skimming through 220 pages of Amazon #PrimeDay deals. What have you done today?,,,#PrimeDay,1019372184869875713,https://twitter.com/ngranjha/status/1019372184869875713,finished skimming pages amazon #primeday deals. done today?,0.195,0.0,0.805,0.1779,neutral
1625,nakapii61,2018-07-18 05:33,0,0,ビッグチャンス 36時間限定！！！Jaybirdのイヤホンが安く手に入るチャンス！ 詳細はこちら→ http:// aoptw.com/?c=10787_57704 #Jaybird #Amazon #PrimeDay,,,#Jaybird #Amazon #PrimeDay,1019372128355794944,https://twitter.com/nakapii61/status/1019372128355794944,ビッグチャンス 時間限定！！！jaybirdのイヤホンが安く手に入るチャンス！ 詳細はこちら→ #jaybird #amazon #primeday,0.0,0.0,1.0,0.0,neutral
1626,BrennaAHucka,2018-07-18 05:33,0,2,Y’all I kept my bill under $50 through #PrimeDay including gifts for my MIL and kiddo. #adulting #progress,,,#PrimeDay #adulting #progress,1019372070134743041,https://twitter.com/BrennaAHucka/status/1019372070134743041,y’all kept bill $50 #primeday including gifts mil kiddo. #adulting #progress,0.0,0.0,1.0,0.0,neutral
1627,SchlauBina,2018-07-18 05:33,0,1,"Bin ich eigentlich irgendwie abartig, weil ich am #primeday nichts bestellt habe?",,,#primeday,1019372012706455552,https://twitter.com/SchlauBina/status/1019372012706455552,"bin ich eigentlich irgendwie abartig, weil ich #primeday nichts bestellt habe?",0.0,0.0,1.0,0.0,neutral
1629,POPSUGARFitness,2018-07-18 05:32,0,4,Hurry before it's too late! #primeday https://www. popsugar.com/fitness/Amazon -Prime-Day-Keto-Snacks-2018-45059489?utm_medium=twitter&utm_source=post&utm_campaign=fitness …,,,#primeday,1019371693180182529,https://twitter.com/POPSUGARFitness/status/1019371693180182529,hurry late! #primeday . -prime-day-keto-snacks-2018-45059489?utm_medium=twitter&utm_source=post&utm_campaign=fitness …,0.0,0.0,1.0,0.0,neutral
1631,K___Harv,2018-07-18 05:31,0,1,My big #primeday purchase was organic bug spray.,,,#primeday,1019371660644880385,https://twitter.com/K___Harv/status/1019371660644880385,big #primeday purchase organic bug spray.,0.0,0.0,1.0,0.0,neutral
1633,TerpEE93,2018-07-18 05:31,0,0,My @TheWinkApp schedules have been batty for the past 24 hours. Wondering if it’s related to @awscloud and #PrimeDay .,,@TheWinkApp @awscloud,#PrimeDay,1019371631406469121,https://twitter.com/TerpEE93/status/1019371631406469121,@thewinkapp schedules batty past hours. wondering it’s related @awscloud #primeday .,0.0,0.0,1.0,0.0,neutral
1634,Tabletop_Deals,2018-07-18 05:31,0,0,"Marigold 9 Thermal Laminator,Fast Warm-up (LM401) - 64% off #PrimeDay Lightning Deal Quick quick, 85% claimed. #ad https:// amzn.to/2JySjeT pic.twitter.com/WVaUgkQx02""",,,#PrimeDay #ad,1019371524967497728,https://twitter.com/Tabletop_Deals/status/1019371524967497728,"marigold thermal laminator,fast warm-up (lm401) - % #primeday lightning deal quick quick, % claimed. #ad 02""",0.0,0.0,1.0,0.0,neutral
1635,DocBonn,2018-07-18 05:31,0,0,#PrimeDay Why We Love Serial Killers: The Curious Appeal of the World's Most Savage Mur... https://www. amazon.com/dp/1629144320/ ref=cm_sw_r_tw_dp_U_x_0mOtBbVSGDFNH … via @amazon,,@amazon,#PrimeDay,1019371518755655680,https://twitter.com/DocBonn/status/1019371518755655680,#primeday love serial killers: curious appeal world's savage mur... . ref=cm_sw_r_tw_dp_u_x_0motbbvsgdfnh … via @amazon,0.285,0.32,0.395,-0.2023,neutral
1636,StyleSalute_com,2018-07-18 05:31,0,1,You still have a few hours to shop #PrimeDay deals! https://www. stylesalute.com/whats-new/amaz ons-best-selling-leggings/ …,,,#PrimeDay,1019371500887871488,https://twitter.com/StyleSalute_com/status/1019371500887871488,still hours shop #primeday deals! . ons-best-selling-leggings/ …,0.0,0.0,1.0,0.0,neutral
1637,chel_o_matic,2018-07-18 05:31,0,1,Cuando te enteras que hay huelga en #PrimeDay pero no tr importa porque aún compras old-way,,,#PrimeDay,1019371463630032896,https://twitter.com/chel_o_matic/status/1019371463630032896,cuando te enteras que hay huelga en #primeday pero tr importa porque aún compras old-way,0.0,0.0,1.0,0.0,neutral
1638,RGuajardo18,2018-07-18 05:31,0,3,Someone take away my credit cards. I just spent $500 from #PrimeDay and the target/Macy’s sale,,,#PrimeDay,1019371461633507329,https://twitter.com/RGuajardo18/status/1019371461633507329,someone take away credit cards. spent $500 #primeday target/macy’s sale,0.224,0.0,0.776,0.3818,neutral
1640,FredandSibel,2018-07-18 05:30,0,0,Shop at fred and sibel at http:// amazon.com . Today is primeday! Get 25% off on marked items! amazon #prime #primeday #amazon #fredandsibel #trend #trends #trendingnow #blouse #shopnow #love #shop … https://www. instagram.com/p/BlWiRJBn77c/ ?utm_source=ig_twitter_share&igshid=ttjk3iswpoch …,,,#prime #primeday #amazon #fredandsibel #trend #trends #trendingnow #blouse #shopnow #love #shop,1019371348584476672,https://twitter.com/FredandSibel/status/1019371348584476672,shop fred sibel amazon.com . today primeday! get % marked items! amazon #prime #primeday #amazon #fredandsibel #trend #trends #trendingnow #blouse #shopnow #love #shop … . ?utm_source=ig_twitter_share&igshid=ttjk3iswpoch …,0.09,0.0,0.91,0.3147,neutral
1643,Cosmopolitan,2018-07-18 05:30,11,41,I'm only playing myself. #PrimeDay http:// csmo.us/wGB4Q7x pic.twitter.com/ZXqVMhIvM7,,,#PrimeDay,1019371255437381632,https://twitter.com/Cosmopolitan/status/1019371255437381632,i'm playing myself. #primeday,0.375,0.0,0.625,0.2023,neutral
1645,ZojirushiUSA,2018-07-18 05:30,0,0,#PrimeDay is here! Zojirushi Stainless Mug SM-KHE48BA: https:// buff.ly/2LeOjVL pic.twitter.com/iLGSBbcXsG,,,#PrimeDay,1019371241931788288,https://twitter.com/ZojirushiUSA/status/1019371241931788288,#primeday here! zojirushi stainless mug sm-khe48ba:,0.0,0.0,1.0,0.0,neutral
1646,goodhealth,2018-07-18 05:30,2,9,"If you need an electric toothbrush, now's the time to shop! @PhilipsSonicare 's #PrimeDay sale is happening now: https:// trib.al/NhoZfk2",,@PhilipsSonicare,#PrimeDay,1019371240807682049,https://twitter.com/goodhealth/status/1019371240807682049,"need electric toothbrush, now's time shop! @philipssonicare 's #primeday sale happening now: 2",0.0,0.0,1.0,0.0,neutral
1647,PCMag,2018-07-18 05:30,1,1,#PrimeDay Deal Alert: the Anova Culinary Sous Vide Precision Cooker is $90 off! Buy it here: http:// bit.ly/2NWb8vS pic.twitter.com/r6JieYUMq3,,,#PrimeDay,1019371208054370304,https://twitter.com/PCMag/status/1019371208054370304,#primeday deal alert: anova culinary sous vide precision cooker $90 off! buy here:,0.172,0.0,0.828,0.3595,neutral
1648,shopsavvy,2018-07-18 05:30,0,0,Amazon #PrimeDay Deal: Instant Pot Ultra 8 Qt Pressure Cooker - $119.95 ($60 off)! https:// buff.ly/2Lnnpem pic.twitter.com/TrZgFhts4V,,,#PrimeDay,1019371196524179456,https://twitter.com/shopsavvy/status/1019371196524179456,amazon #primeday deal: instant pot ultra qt pressure cooker - $119.95 ($60 off)!,0.3,0.138,0.563,0.3802,neutral
1651,SSBlueVegeta,2018-07-18 05:30,0,1,Thank you #PrimeDay,,,#PrimeDay,1019371169668042752,https://twitter.com/SSBlueVegeta/status/1019371169668042752,thank #primeday,0.714,0.0,0.286,0.3612,neutral
1653,nanasfrugal,2018-07-18 05:28,1,0,"#Amazon #PrimeDay $69.12 + Extra 20% OFF #Disney APT Convertible Car Seat, Mouseketeer Minnie #Baby #Kids (aff) https:// amzn.to/2Jw4CZx pic.twitter.com/cxMmhlZBuF",,,#Amazon #PrimeDay #Disney #Baby #Kids,1019370893984690176,https://twitter.com/nanasfrugal/status/1019370893984690176,"#amazon #primeday $69.12 + extra % #disney apt convertible car seat, mouseketeer minnie #baby #kids (aff)",0.0,0.0,1.0,0.0,neutral
1654,Bo8Irina,2018-07-18 05:27,0,0,色々なアクセサリーがついているイヤホンを初めてみた(ﾟДﾟ) 36時間限定！！！Jaybirdのイヤホンが安く手に入るチャンス！ 詳細はこちら→ http:// aoptw.com/?c=10787_81923 #Jaybird #Amazon #PrimeDay,,,#Jaybird #Amazon #PrimeDay,1019370661909708801,https://twitter.com/Bo8Irina/status/1019370661909708801,色々なアクセサリーがついているイヤホンを初めてみた(ﾟДﾟ) 時間限定！！！jaybirdのイヤホンが安く手に入るチャンス！ 詳細はこちら→ #jaybird #amazon #primeday,0.0,0.0,1.0,0.0,neutral
1655,FashionistaNYC,2018-07-18 05:27,1,2,The Fire TV Stick with Voice Remote is now reduced from $39 to only $19 - Add all these apps to your TV!! >> http:// bit.ly/2NVFr6e << Get yours before they sell out on Amazon #PrimeDay pic.twitter.com/TvSrHv48iS,,,#PrimeDay,1019370661628796933,https://twitter.com/FashionistaNYC/status/1019370661628796933,fire tv stick voice remote reduced $39 $19 - add apps tv!! >> << get sell amazon #primeday,0.086,0.152,0.762,-0.3147,neutral
1657,WYMAfterDark,2018-07-18 05:27,0,0,"Over 2,000,000 games sold around the globe! Today on #PrimeDay , ALL of our expansion packs are on sale for for $10.13 (22% off) here https:// buff.ly/2JkFyET pic.twitter.com/gwV1XK3NLD",,,#PrimeDay,1019370426097651713,https://twitter.com/WYMAfterDark/status/1019370426097651713,",000,000 games sold around globe! today #primeday , expansion packs sale $10.13 (22% off)",0.0,0.0,1.0,0.0,neutral
1660,josephshaheen,2018-07-18 05:26,0,0,So #primeday is basically Amazon devices and crap you will never ever ever need. Got it!,,,#primeday,1019370401166700544,https://twitter.com/josephshaheen/status/1019370401166700544,#primeday basically amazon devices crap never ever ever need. got it!,0.125,0.213,0.662,-0.2942,neutral
1661,armizener,2018-07-18 05:26,0,1,"Today, for #PrimeDay I went to my LCS and placed orders for all the comics I had in my Amazon cart and a few more besides. Only sad that @79SemiFinalist 's Rogue and Gambit trade was out of stock. :-) pic.twitter.com/xgQx2EVSEU",,@79SemiFinalist,#PrimeDay,1019370221470134274,https://twitter.com/armizener/status/1019370221470134274,"today, #primeday went lcs placed orders comics amazon cart besides. sad @79semifinalist 's rogue gambit trade stock. :-)",0.181,0.14,0.679,-0.0258,neutral
1662,PlayOsmo,2018-07-18 05:25,2,3,Prime Day is not over yet! Head over to Amazon to discover a hot deal on Osmo MindRacers and the Osmo Base (U.S. and Canada only.) https://www. amazon.com/dp/B0742TD3F6/ #PrimeDay #AmazonPrimeDay https://www. bestproducts.com/promo-coupon-c odes/news/a303/amazon-prime-day-deals/ … pic.twitter.com/M1AwJnMt2x,,,#PrimeDay #AmazonPrimeDay,1019370152628899840,https://twitter.com/PlayOsmo/status/1019370152628899840,prime day yet! head amazon discover hot deal osmo mindracers osmo base (u.s. canada only.) . #primeday #amazonprimeday . c odes/news/a303/amazon-prime-day-deals/ …,0.1,0.0,0.9,0.2481,neutral
1663,lagymnastics,2018-07-18 05:25,0,0,Today is Prime Day! Amazon donates to Los Angeles School of Gymnastics Inc. when you shop Prime Day deals at http:// smile.amazon.com/ch/95-2976126 . #amazon #primeday #amazonsmile #shoponline pic.twitter.com/v6bolXCdSS,,,#amazon #primeday #amazonsmile #shoponline,1019370092382097410,https://twitter.com/lagymnastics/status/1019370092382097410,today prime day! amazon donates los angeles school gymnastics inc. shop prime day deals . #amazon #primeday #amazonsmile #shoponline,0.105,0.0,0.895,0.2481,neutral
1670,tooper_cudal,2018-07-18 05:24,0,24,#Amazon #PrimeDay still here! https:// twitter.com/tooper_cudal/s tatus/1018889878770053120 …,,,#Amazon #PrimeDay,1019369707210567680,https://twitter.com/tooper_cudal/status/1019369707210567680,#amazon #primeday still here! tatus/1018889878770053120 …,0.0,0.0,1.0,0.0,neutral
